duration	increase_rate	decrease_rate_1	decrease_rate_3	g-r	r-i	A	B	C	D	chi2	A_over_B
0.0	0.0	0.0322231054620939	0.006121556508891675	0.4763024785028772	0.14949561941843523	0.011141653036552235	17.649106444548806	-3.144972296785454	0.1023294494886545	339.44718064785457	0.0006312870893242022
17.131735328832292	0.0	0.0051710366437157295	0.00444397997805432	0.039680684757709424	0.1252383186018358	0.005296347087057285	19.461391547347205	-0.5485474883753341	0.006756103017998468	1.2493086684569636	0.0002721463711457588
0.0	0.0	0.005377286209966308	0.0011392865052508659	0.12744933626207997	0.12972629818314485	0.0018228903401107388	20.776066816385992	-1.1668778864059277	0.021585047973841216	0.42231738297509214	8.773991517359933e-05
6.886550026691111	0.0	0.0007841932607486462	0.0004859682010596923	0.30884938035082615	0.21782839095724515	0.0030821156413551876	21.318943101870786	-0.07787012901280832	0.04299181498681233	0.02684388373915241	0.00014457169038012606
0.02439522098575253	0.0	0.0019107915074407752	0.0016438493124194878	0.37246561224208313	0.22768668547193927	0.0020156320138635664	20.021875949564787	-1.0615911792792758	0.021233244731893666	0.414591378093133	0.0001006714864751412
6.841605176887242	0.0	0.002402714583520108	0.0006432415042520598	0.3084826602595072	0.2217403157034262	-0.001737087379955149	23.073051099116128	-0.7086335146095735	0.009218819209154511	0.027898335125617853	-7.528641844951717e-05
76.7554216589997	-0.02640439846283599	0.0011550045672220363	0.0003784004404646012	0.19526687836233303	-0.4289031619116377	0.0018167966848698924	23.283006009229496	0.0	1.5000000000000002	0.12412691972401604	7.803101902519398e-05
61.91524436977488	-0.03431307500865625	0.0007185027820367835	0.0009918384115828595	0.2437493821202105	0.17266786202107237	0.0011072253238948448	22.66894967759862	2.1027360132238755	0.10181678072756295	0.13234241454735743	4.8843256509100696e-05
0.0	0.0	0.00800337436428453	0.005526469389363643	0.3064005415227501	0.23290503523840606	0.004511531668780044	20.55617930860825	-1.2889965627682614	0.0064718635262721235	5.40982406985764	0.0002194732591620644
243.05106036227517	-0.01940806877700659	0.0011140473619097083	0.0015096782235689988	0.1428124185091022	0.14728519607615564	-0.0014513404979776823	24.24392827986594	0.0	1.5000000000000002	0.6789788864600715	-5.9864081481506e-05
0.0	0.0	0.014341634666203322	0.0015138144389676312	0.30708125061850566	0.2135332505140472	0.009606871804813899	21.14147478686499	-2.477516587910941	0.04993686125748793	0.02845412877480672	0.000454408781869019
0.0	0.0	0.0009704162326862036	0.0005536498352042731	0.2963453922501011	0.20821256923230233	0.0011234615372615053	22.329188525963048	0.02075219322250632	3.5784269128012376	0.056018695608137145	5.031358555440612e-05
15.999963498717989	0.0	0.005969320985408718	0.004595107103846655	0.326684138125051	0.22799341670409992	0.004312711774597133	22.405562580778508	-0.4218667572231425	0.011278854929329434	0.03887775282272442	0.0001924839762022741
6.865128834891948	0.0	0.0009038108393430396	0.0008686152249238921	0.31617923660995384	0.20794017246187657	0.005020810491217276	20.741180925927154	-0.007717633931861201	3.8670367754380397	0.15041736023558844	0.00024206965404467874
50.130526132801606	0.0	0.0	0.0	0.2644439233517038	0.22931340081186136	0.0011458680329958781	22.068651418985382	-0.005879828931938391	3.528446602987328	0.00043272771131849455	5.192288424158543e-05
214.3211397077248	-0.000891082951676303	0.0009113624772029121	0.001979313557309328	0.3021689637879752	0.1732423448529975	0.0020650283761529664	20.096580268101206	1.4183822130326007	2.0446049396689676	2.7574939641108664	0.00010275521250900253
0.0	0.0	0.0	0.0	0.2961323881533948	0.21326296441573453	0.004454972982589567	18.124506005033425	0.06984396748975996	0.3419249087848126	11.245206959050554	0.00024579831203964177
10.029446588545397	-0.25004009148565115	0.0020693315534237645	0.0009576597946397299	-0.706844493171039	0.08159746965639592	0.002540546339223404	22.558175004452778	13559.527181304413	3.106005763312159	1.4504047922542103	0.00011262198022321945
0.022703690505295526	0.0	0.004235081516843323	0.003153921161347338	0.3723745455619054	0.2181982386481628	0.00607567924441188	20.64487170318921	0.12366058117640932	1.8944884388271757	0.20684015483980817	0.0002942948414386761
0.010385433182818815	0.0	0.005742002606801667	0.0032330009107909767	0.42835949800187195	0.21833037278594186	0.009572178668724618	22.71416006839371	-0.06775981764258177	1.496736943270828	0.14974294457847842	0.0004214190020631275
12.974253435444552	0.0	0.005584859281203211	0.003949685859880778	0.4688059768209539	-0.127582250066002	0.007682489585607577	21.314390619107314	-0.09643098815195117	9.878156000652583	1.8863955473220553	0.0003604367454315395
0.024054902729403693	0.0	0.03222354921107544	0.00358277572182167	0.46921123922665287	0.1853743776372181	0.08135091685185714	18.32007400415455	0.48462032587758586	0.9659462223100347	333.62518436607746	0.004440534292241872
0.0	0.0	0.0010159762122901725	0.0011459134963876622	0.34102615549683535	0.2414967148079185	0.0032038030911651916	19.862117184109252	0.022940350573662727	0.6745819143064686	0.7848655470141864	0.00016130219459828805
